Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned,Dept Code,Level
53193,Finance,Male,23,Specialist,03:05.6,6,Master,4,6300,33,19,1,5,75,1,97,2,4.12,FALSE,D02,Level 4
53194,HR,Female,49,Specialist,03:05.6,4,PhD,3,5850,51,38,6,4,25,16,54,1,2.77,FALSE,D05,Level 4
53195,Marketing,Female,45,Manager,03:05.6,1,Bachelor,5,9000,35,36,18,9,25,2,93,2,1.48,FALSE,D07,Level 4
53196,Legal,Female,58,Specialist,03:05.6,6,Master,2,5400,46,35,27,3,50,14,46,0,4.37,FALSE,#N/A,Level 4
53197,Operations,Male,24,Engineer,03:05.6,9,High School,5,9000,32,41,20,10,75,15,27,0,2.89,FALSE,D09,Level 1
53198,Operations,Male,26,Engineer,03:05.6,1,Master,5,9000,52,13,9,10,50,14,38,0,2.08,FALSE,D09,Level 1
53199,IT,Female,36,Consultant,03:05.6,4,Master,3,7150,40,46,15,2,75,7,46,0,3.42,FALSE,D01,Level 1
53200,HR,Male,46,Specialist,03:05.6,6,Bachelor,2,5400,36,19,3,4,25,14,58,2,4.29,FALSE,D05,Level 4
53201,Operations,Female,59,Specialist,03:05.6,2,Bachelor,2,5400,33,39,17,1,25,1,87,0,3.3,TRUE,D09,Level 4
53202,Marketing,Female,31,Analyst,03:05.6,4,Bachelor,2,4800,34,17,3,8,25,12,69,0,4.4,FALSE,D07,Level 1
53203,Sales,Male,49,Developer,03:05.6,7,Bachelor,5,7500,35,6,15,10,100,17,44,1,2.71,FALSE,D08,Level 1
53204,Marketing,Female,43,Engineer,03:05.6,1,High School,4,8400,58,3,5,10,100,18,49,0,1.88,FALSE,D07,Level 1
53205,IT,Male,27,Consultant,03:05.6,2,Bachelor,1,6050,43,25,9,10,25,4,43,1,2.53,FALSE,D01,Level 1
53206,Legal,Male,34,Engineer,03:05.6,9,High School,2,7200,54,24,16,3,75,1,31,0,3.5,FALSE,#N/A,Level 1
53207,Finance,Female,33,Specialist,03:05.6,6,Bachelor,2,5400,59,33,24,14,0,15,37,1,3.63,FALSE,D02,Level 4
53208,Marketing,Male,51,Specialist,03:05.6,0,Master,5,6750,34,27,17,8,50,2,21,2,3.08,FALSE,D07,Level 4
53209,IT,Male,47,Specialist,03:05.6,6,Bachelor,2,5400,50,23,29,6,25,14,66,0,3.03,FALSE,D01,Level 4
53210,IT,Male,58,Engineer,03:05.6,5,High School,1,6600,59,45,6,1,75,7,1,2,3.75,FALSE,D01,Level 1
53211,Engineering,Female,24,Specialist,03:05.6,9,Master,2,5400,56,20,28,14,25,1,32,0,4.41,FALSE,D04,Level 4
53212,Legal,Male,52,Analyst,03:05.6,3,Bachelor,2,4800,60,44,18,11,100,4,48,2,2.59,FALSE,#N/A,Level 1
53213,Sales,Male,53,Consultant,03:05.6,2,High School,1,6050,42,5,15,10,0,2,67,2,3.72,TRUE,D08,Level 1
53214,Legal,Male,54,Analyst,03:05.6,8,Bachelor,2,4800,31,10,10,3,100,8,68,0,4.37,FALSE,#N/A,Level 1
53215,Operations,Female,35,Technician,03:05.6,4,High School,5,5250,44,23,21,2,25,19,90,0,3.17,TRUE,D09,Level 4
53216,HR,Female,31,Technician,03:05.6,0,Bachelor,4,4900,30,28,3,11,0,14,20,2,4.05,FALSE,D05,Level 4
53217,Finance,Male,26,Specialist,03:05.6,8,High School,3,5850,50,14,29,8,50,14,26,2,4.02,FALSE,D02,Level 4
53218,Finance,Female,40,Developer,03:05.6,1,Bachelor,5,7500,31,6,2,2,75,17,47,2,3.65,FALSE,D02,Level 1
53219,IT,Female,29,Engineer,03:05.6,2,High School,2,7200,47,16,0,12,25,15,6,2,4.55,FALSE,D01,Level 1
53220,HR,Female,53,Developer,03:05.6,9,Bachelor,4,7000,36,31,2,13,100,12,53,2,2.61,FALSE,D05,Level 1
53221,IT,Female,33,Technician,03:05.6,3,High School,1,3850,44,0,5,3,25,19,5,2,2.24,TRUE,D01,Level 4
53222,Sales,Female,26,Manager,03:05.6,8,Bachelor,2,7200,53,22,21,12,0,2,61,2,1.52,FALSE,D08,Level 4
53223,IT,Male,31,Engineer,03:05.6,7,High School,2,7200,38,25,6,2,75,1,30,2,2.6,FALSE,D01,Level 1
53224,IT,Female,38,Consultant,03:05.6,5,High School,5,8250,32,24,9,6,25,15,44,1,3.24,FALSE,D01,Level 1
53225,Marketing,Female,49,Manager,03:05.6,1,Bachelor,2,7200,59,21,28,7,25,5,85,1,4.73,FALSE,D07,Level 4
53226,Marketing,Female,23,Specialist,03:05.6,2,High School,4,6300,47,25,20,2,0,5,15,1,2.61,FALSE,D07,Level 4
53227,Operations,Male,25,Developer,03:05.6,8,Bachelor,5,7500,55,2,3,0,50,9,99,2,4.96,FALSE,D09,Level 1
53228,Customer Support,Male,33,Technician,03:05.6,0,High School,4,4900,38,23,7,6,25,15,8,0,3.73,FALSE,D03,Level 4
53229,HR,Female,23,Technician,03:05.6,7,Bachelor,3,4550,31,9,10,0,100,13,2,1,2.75,FALSE,D05,Level 4
53230,Finance,Male,41,Manager,03:05.6,9,High School,3,7800,34,36,2,11,75,14,61,2,2.09,FALSE,D02,Level 4
53231,Operations,Male,44,Specialist,03:05.6,8,Bachelor,3,5850,50,3,12,10,25,13,64,2,4.09,FALSE,D09,Level 4
53232,Sales,Female,42,Developer,03:05.6,8,Bachelor,1,5500,42,13,12,9,25,15,13,0,2.16,FALSE,D08,Level 1
53233,Sales,Female,52,Specialist,03:05.6,9,High School,2,5400,50,4,4,6,50,16,77,0,4.52,FALSE,D08,Level 4
53234,IT,Female,50,Developer,03:05.6,0,Bachelor,1,5500,34,6,29,3,25,19,51,0,1.66,FALSE,D01,Level 1
53235,Marketing,Male,57,Technician,03:05.6,3,Bachelor,1,3850,51,14,22,10,50,13,23,0,2.84,FALSE,D07,Level 4
53236,Marketing,Female,58,Developer,03:05.6,6,Bachelor,3,6500,38,19,4,7,50,3,3,2,4.6,FALSE,D07,Level 1
53237,Finance,Male,25,Analyst,03:05.6,6,High School,1,4400,54,25,1,1,0,10,19,1,3.24,FALSE,D02,Level 1
53238,IT,Male,59,Technician,03:05.6,4,Bachelor,2,4200,48,49,9,8,50,2,13,0,4.6,FALSE,D01,Level 4
53239,Sales,Male,32,Technician,03:05.6,4,Bachelor,5,5250,32,17,23,11,25,2,7,0,3.65,TRUE,D08,Level 4
53240,Engineering,Female,60,Engineer,03:05.6,6,High School,1,6600,53,47,0,5,50,13,13,0,4.88,FALSE,D04,Level 1
53241,Finance,Female,30,Specialist,03:05.6,5,Master,5,6750,60,18,9,2,50,3,34,2,1.69,FALSE,D02,Level 4
53242,Customer Support,Male,28,Analyst,03:05.6,2,Bachelor,2,4800,43,36,25,11,25,4,62,0,3.6,FALSE,D03,Level 1
53243,Finance,Male,55,Specialist,03:05.6,4,Master,2,5400,44,16,11,7,50,3,8,2,2.76,FALSE,D02,Level 4
53244,Engineering,Female,37,Developer,03:05.6,7,High School,5,7500,31,9,11,6,100,17,68,1,1.79,FALSE,D04,Level 1
53245,Marketing,Female,54,Manager,03:05.6,7,PhD,3,7800,48,42,14,12,75,2,87,0,3.21,TRUE,D07,Level 4
53246,HR,Male,53,Developer,03:05.6,0,High School,4,7000,30,2,28,4,25,7,53,2,1.19,FALSE,D05,Level 1
53247,Sales,Male,37,Specialist,03:05.6,5,High School,3,5850,47,36,5,10,75,8,33,2,1.83,FALSE,D08,Level 4
53248,IT,Male,27,Consultant,03:05.6,7,Bachelor,4,7700,55,27,8,9,50,8,43,2,3.01,FALSE,D01,Level 1
53249,Legal,Male,24,Consultant,03:05.6,3,Bachelor,3,7150,60,22,7,11,0,14,34,0,1.7,FALSE,#N/A,Level 1
53250,Sales,Female,29,Developer,03:05.6,4,High School,4,7000,33,16,25,7,0,5,38,1,3.27,FALSE,D08,Level 1
53251,Sales,Female,45,Analyst,03:05.6,0,Bachelor,4,5600,57,10,11,5,25,13,24,0,4.06,FALSE,D08,Level 1
53252,Legal,Other,37,Manager,03:05.6,3,High School,4,8400,39,40,16,13,50,7,64,1,2.58,FALSE,#N/A,Level 4
53253,Marketing,Female,40,Specialist,03:05.6,6,Master,3,5850,39,24,15,6,100,19,47,0,2.41,FALSE,D07,Level 4
53254,HR,Female,54,Analyst,03:05.6,4,Bachelor,5,6000,45,43,9,6,50,5,13,1,2.94,FALSE,D05,Level 1
53255,HR,Female,59,Developer,03:05.6,7,PhD,4,7000,56,41,25,14,25,16,70,0,1.66,FALSE,D05,Level 1
53256,Customer Support,Male,39,Developer,03:05.6,5,Bachelor,1,5500,54,21,15,9,50,3,61,0,2.9,FALSE,D03,Level 1
53257,IT,Female,37,Specialist,03:05.6,3,Bachelor,3,5850,45,27,25,2,50,3,19,2,4.47,FALSE,D01,Level 4
53258,Customer Support,Female,31,Engineer,03:05.6,5,Bachelor,1,6600,47,28,11,1,75,2,13,0,4.55,FALSE,D03,Level 1
53259,HR,Male,55,Engineer,03:05.6,6,Master,2,7200,39,10,27,7,100,15,75,1,3.33,FALSE,D05,Level 1
53260,HR,Female,59,Consultant,03:05.6,4,High School,1,6050,31,49,22,9,50,8,80,2,4.37,FALSE,D05,Level 1
53261,IT,Male,28,Specialist,03:05.6,8,Bachelor,5,6750,40,12,21,14,25,18,9,0,2.43,FALSE,D01,Level 4
53262,Operations,Female,50,Technician,03:05.6,1,High School,2,4200,50,12,20,5,75,3,97,0,3.28,FALSE,D09,Level 4
53263,IT,Female,37,Specialist,03:05.6,0,High School,1,4950,35,34,20,8,75,9,21,2,1.64,FALSE,D01,Level 4
53264,HR,Male,27,Technician,03:05.6,1,Bachelor,2,4200,43,42,16,2,75,6,11,1,2.65,FALSE,D05,Level 4
53265,Customer Support,Male,22,Manager,03:05.6,1,PhD,4,8400,46,4,14,12,75,18,45,0,1.96,FALSE,D03,Level 4
53266,Operations,Male,22,Analyst,03:05.6,6,Bachelor,4,5600,55,2,19,13,100,12,99,1,3.87,TRUE,D09,Level 1
53267,Engineering,Male,46,Developer,03:05.6,3,High School,2,6000,31,48,17,2,0,5,91,2,1.62,FALSE,D04,Level 1
53268,Engineering,Male,41,Engineer,03:05.6,8,High School,4,8400,57,24,5,10,0,1,24,0,2.49,FALSE,D04,Level 1
53269,Sales,Male,26,Analyst,03:05.6,4,High School,4,5600,51,34,14,7,75,15,21,2,2.8,FALSE,D08,Level 1
53270,HR,Female,36,Specialist,03:05.6,3,Bachelor,3,5850,52,30,16,6,100,15,43,0,2.45,FALSE,D05,Level 4
53271,Operations,Male,38,Analyst,03:05.6,3,Bachelor,1,4400,32,20,14,12,75,2,79,2,2.96,FALSE,D09,Level 1
53272,Engineering,Male,56,Technician,03:05.6,2,High School,3,4550,38,35,20,9,50,14,52,1,2.38,FALSE,D04,Level 4
53273,Legal,Male,49,Manager,03:05.6,4,Master,3,7800,45,7,25,14,100,4,98,1,1.39,FALSE,#N/A,Level 4
53274,Marketing,Male,30,Technician,03:05.6,2,Master,1,3850,36,28,14,0,50,13,44,2,3.41,FALSE,D07,Level 4
53275,Legal,Female,51,Consultant,03:05.6,4,Bachelor,2,6600,47,36,6,8,75,6,41,2,1.31,FALSE,#N/A,Level 1
53276,Finance,Male,60,Analyst,03:05.6,4,Bachelor,4,5600,34,9,16,6,50,8,44,0,1.81,FALSE,D02,Level 1
53277,Customer Support,Male,60,Developer,03:05.6,9,Bachelor,4,7000,56,7,13,5,100,11,22,1,2.47,FALSE,D03,Level 1
53278,Engineering,Female,27,Consultant,03:05.6,0,Bachelor,5,8250,47,36,19,3,100,13,71,1,1.55,TRUE,D04,Level 1
53279,HR,Male,51,Developer,03:05.6,7,Bachelor,2,6000,31,15,26,7,25,7,14,0,2.18,TRUE,D05,Level 1
53280,Marketing,Female,54,Analyst,03:05.6,8,High School,3,5200,38,17,21,2,25,19,60,1,2.49,FALSE,D07,Level 1
53281,Sales,Female,43,Specialist,03:05.6,5,High School,4,6300,38,36,7,2,100,5,78,1,1.5,FALSE,D08,Level 4
53282,Sales,Male,22,Specialist,03:05.6,3,Bachelor,3,5850,49,5,28,2,25,5,9,0,3.32,TRUE,D08,Level 4
53283,IT,Female,32,Specialist,03:05.6,2,Bachelor,1,4950,30,33,3,6,25,15,34,2,4.77,FALSE,D01,Level 4
53284,IT,Female,53,Developer,03:05.6,7,High School,3,6500,37,39,20,10,100,9,82,0,2.36,FALSE,D01,Level 1
53285,Finance,Male,52,Manager,03:05.6,3,Bachelor,5,9000,41,4,1,14,0,8,60,1,2.45,FALSE,D02,Level 4
53286,Legal,Male,39,Specialist,03:05.6,1,High School,1,4950,53,19,2,2,75,8,89,1,3.52,FALSE,#N/A,Level 4
53287,IT,Female,56,Analyst,03:05.6,4,Bachelor,1,4400,38,28,17,3,25,15,52,2,2.93,FALSE,D01,Level 1
53288,Engineering,Female,58,Consultant,03:05.6,1,Master,5,8250,59,35,6,11,0,15,34,2,2.78,FALSE,D04,Level 1
53289,Sales,Male,23,Manager,03:05.6,9,Bachelor,2,7200,36,48,11,1,100,19,46,0,3.82,FALSE,D08,Level 4
53290,Sales,Male,55,Developer,03:05.6,3,Master,5,7500,42,29,9,10,50,8,40,1,4.36,TRUE,D08,Level 1
53291,Customer Support,Female,48,Developer,03:05.6,4,High School,5,7500,58,7,6,12,0,1,4,2,1.2,FALSE,D03,Level 1
53292,Finance,Male,55,Analyst,03:05.6,4,Bachelor,3,5200,31,44,28,4,100,18,43,2,3.33,TRUE,D02,Level 1
53293,Finance,Male,56,Developer,03:05.6,6,High School,4,7000,46,35,23,14,0,16,46,0,2.59,FALSE,D02,Level 1
53294,Finance,Male,45,Manager,03:05.6,4,Bachelor,4,8400,30,16,13,13,0,2,74,0,4.4,FALSE,D02,Level 4
53295,Marketing,Male,26,Engineer,03:05.6,0,Master,2,7200,33,30,11,7,25,5,46,2,4.5,FALSE,D07,Level 1
53296,Sales,Female,41,Technician,03:05.6,4,PhD,2,4200,54,18,17,8,25,3,75,1,4.05,FALSE,D08,Level 4
53297,Legal,Female,29,Technician,03:05.6,0,High School,4,4900,34,15,12,1,0,7,95,0,2.38,FALSE,#N/A,Level 4
53298,HR,Female,55,Developer,03:05.6,7,High School,1,5500,57,0,14,0,0,13,89,1,2.75,FALSE,D05,Level 1
53299,IT,Female,38,Manager,03:05.6,0,High School,2,7200,43,24,27,3,50,16,51,0,4.23,FALSE,D01,Level 4
53300,Operations,Female,37,Manager,03:05.6,1,Bachelor,4,8400,52,20,2,7,0,9,58,2,4.67,FALSE,D09,Level 4
53301,Marketing,Male,54,Technician,03:05.6,8,Bachelor,1,3850,49,13,8,4,50,2,48,2,4.41,FALSE,D07,Level 4
53302,Operations,Female,37,Technician,03:05.6,2,High School,3,4550,44,3,27,6,25,9,15,0,3.64,FALSE,D09,Level 4
53303,Sales,Male,51,Specialist,03:05.6,8,High School,5,6750,56,10,27,7,75,3,39,2,1.68,FALSE,D08,Level 4
53304,Legal,Female,45,Analyst,03:05.6,4,High School,4,5600,38,34,26,6,50,15,60,0,2.36,FALSE,#N/A,Level 1
53305,Sales,Male,36,Manager,03:05.6,2,High School,2,7200,36,38,0,11,100,12,5,2,1.98,FALSE,D08,Level 4
53306,Customer Support,Male,25,Technician,03:05.6,2,High School,3,4550,35,17,8,11,75,12,28,2,3.53,FALSE,D03,Level 4
53307,Sales,Other,50,Analyst,03:05.6,2,Bachelor,1,4400,43,0,11,4,50,19,9,0,3.14,FALSE,D08,Level 1
53308,Operations,Female,52,Specialist,03:05.6,1,High School,4,6300,31,4,11,0,25,12,90,2,3.59,FALSE,D09,Level 4
53309,IT,Female,22,Consultant,03:05.6,2,Bachelor,2,6600,32,5,7,14,75,5,23,2,3,FALSE,D01,Level 1
53310,Engineering,Male,24,Analyst,03:05.6,6,High School,2,4800,35,23,26,2,25,4,25,0,4.31,FALSE,D04,Level 1
53311,Marketing,Female,59,Specialist,03:05.6,8,Bachelor,4,6300,43,0,3,1,25,4,49,1,4.67,FALSE,D07,Level 4
53312,Finance,Other,27,Technician,03:05.6,3,Bachelor,2,4200,36,23,21,9,75,14,13,2,1.56,FALSE,D02,Level 4
53313,Engineering,Female,50,Consultant,03:05.6,1,Master,4,7700,39,11,25,8,50,13,82,2,4.55,FALSE,D04,Level 1
53314,HR,Male,35,Specialist,03:05.6,4,Bachelor,1,4950,54,20,20,10,0,8,42,2,2.11,FALSE,D05,Level 4
53315,Operations,Male,37,Analyst,03:05.6,7,High School,2,4800,38,18,1,0,0,13,96,1,3.62,TRUE,D09,Level 1
53316,Customer Support,Female,59,Engineer,03:05.6,4,Bachelor,5,9000,34,36,6,1,50,5,18,2,1.41,FALSE,D03,Level 1
53317,Legal,Female,30,Engineer,03:05.6,5,Bachelor,3,7800,36,20,29,6,25,11,58,2,3.27,FALSE,#N/A,Level 1
53318,Marketing,Female,24,Developer,03:05.6,0,PhD,4,7000,34,42,29,7,75,13,23,1,2.66,FALSE,D07,Level 1
53319,Finance,Female,47,Manager,03:05.6,0,Bachelor,4,8400,50,15,19,2,75,14,16,0,4.31,FALSE,D02,Level 4
53320,Marketing,Male,26,Specialist,03:05.6,7,Bachelor,2,5400,52,44,16,11,100,3,84,1,2.55,FALSE,D07,Level 4
53321,HR,Male,29,Consultant,03:05.6,6,PhD,1,6050,50,0,17,8,75,10,21,2,1.42,FALSE,D05,Level 1
53322,Operations,Male,26,Manager,03:05.6,3,Master,3,7800,44,14,14,8,0,13,26,1,2.94,FALSE,D09,Level 4
53323,Finance,Female,29,Consultant,03:05.6,4,Bachelor,2,6600,42,32,7,11,0,10,22,2,1.14,FALSE,D02,Level 1
53324,Engineering,Female,49,Specialist,03:05.6,5,Bachelor,3,5850,57,11,3,12,50,13,34,0,4.24,FALSE,D04,Level 4
53325,Customer Support,Female,55,Specialist,03:05.6,5,Bachelor,5,6750,36,44,28,7,100,1,91,0,2.31,FALSE,D03,Level 4
53326,IT,Male,35,Developer,03:05.6,7,Master,3,6500,37,11,23,7,50,15,50,2,4.21,FALSE,D01,Level 1
53327,Finance,Male,42,Technician,03:05.6,9,Master,1,3850,38,37,21,9,50,11,93,1,4.85,FALSE,D02,Level 4
53328,Marketing,Male,31,Technician,03:05.6,9,Bachelor,5,5250,43,20,11,12,75,7,80,2,4.22,FALSE,D07,Level 4
53329,HR,Female,40,Developer,03:05.6,3,Bachelor,3,6500,46,21,15,10,25,8,81,1,1.54,FALSE,D05,Level 1
53330,HR,Female,39,Engineer,03:05.6,4,High School,3,7800,32,2,22,4,0,11,79,0,3.5,FALSE,D05,Level 1
53331,Legal,Female,52,Specialist,03:05.6,5,Master,4,6300,31,47,21,1,25,5,77,0,2.77,FALSE,#N/A,Level 4
53332,Marketing,Male,55,Developer,03:05.6,4,Bachelor,1,5500,57,34,29,5,100,2,67,2,2.01,FALSE,D07,Level 1
53333,Legal,Male,40,Specialist,03:05.6,9,High School,3,5850,31,11,3,8,100,15,12,0,1.73,FALSE,#N/A,Level 4
53334,Engineering,Male,58,Manager,03:05.6,5,High School,2,7200,30,37,29,11,0,10,42,0,3.24,FALSE,D04,Level 4
53335,Legal,Male,34,Manager,03:05.6,9,Bachelor,3,7800,49,18,18,11,100,11,73,0,1.45,FALSE,#N/A,Level 4
53336,Engineering,Female,29,Analyst,03:05.6,6,Master,5,6000,35,29,15,1,0,3,12,0,3.2,FALSE,D04,Level 1
53337,Marketing,Male,43,Engineer,03:05.6,7,Bachelor,4,8400,54,31,26,14,0,17,38,2,1.57,FALSE,D07,Level 1
53338,HR,Female,58,Manager,03:05.6,8,PhD,4,8400,43,26,19,12,50,16,76,2,3.82,FALSE,D05,Level 4
53339,Engineering,Male,60,Manager,03:05.6,4,High School,3,7800,37,28,19,13,50,17,45,2,3.12,FALSE,D04,Level 4
53340,Operations,Male,49,Manager,03:05.6,5,High School,4,8400,60,39,16,8,100,9,1,2,4.73,FALSE,D09,Level 4
53341,HR,Male,58,Consultant,03:05.6,6,High School,1,6050,31,41,24,13,75,1,77,0,3.18,FALSE,D05,Level 1
53342,Marketing,Female,45,Developer,03:05.6,1,PhD,4,7000,47,24,12,0,100,19,30,0,2.62,TRUE,D07,Level 1
53343,Sales,Male,58,Manager,03:05.6,3,High School,3,7800,31,23,14,6,75,17,73,2,1.77,FALSE,D08,Level 4
53344,Operations,Male,25,Analyst,03:05.6,2,Bachelor,5,6000,42,37,7,13,0,2,2,0,4.17,FALSE,D09,Level 1
53345,HR,Male,54,Technician,03:05.6,9,High School,2,4200,41,33,13,2,50,9,73,2,3.76,FALSE,D05,Level 4
53346,Legal,Male,60,Analyst,03:05.6,0,High School,2,4800,37,31,24,0,75,2,67,0,1.6,FALSE,#N/A,Level 1
53347,IT,Female,60,Manager,03:05.6,1,High School,4,8400,51,19,13,3,0,11,86,2,2.65,FALSE,D01,Level 4
53348,Legal,Female,47,Developer,03:05.6,7,Bachelor,1,5500,49,12,22,10,100,12,31,2,3.39,FALSE,#N/A,Level 1
53349,Engineering,Male,27,Engineer,03:05.6,7,Bachelor,2,7200,60,13,27,4,0,13,42,2,4.92,FALSE,D04,Level 1
53350,Finance,Female,46,Engineer,03:05.6,0,Bachelor,3,7800,51,43,4,0,0,14,60,2,2.2,FALSE,D02,Level 1
53351,Finance,Female,36,Analyst,03:05.6,8,High School,5,6000,36,32,2,11,50,15,63,0,1.11,FALSE,D02,Level 1
53352,Finance,Male,44,Analyst,03:05.6,1,PhD,1,4400,58,13,10,9,50,19,79,1,3.74,FALSE,D02,Level 1
53353,HR,Female,58,Technician,03:05.6,5,High School,5,5250,42,0,15,8,0,6,36,0,2.53,FALSE,D05,Level 4
53354,Engineering,Male,27,Consultant,03:05.6,3,High School,5,8250,44,46,2,8,75,9,54,0,3.41,FALSE,D04,Level 1
53355,Operations,Male,55,Developer,03:05.6,5,Bachelor,4,7000,32,24,11,6,0,8,33,2,2.01,TRUE,D09,Level 1
53356,IT,Male,31,Specialist,03:05.6,1,Master,3,5850,31,30,21,3,100,2,12,1,1.46,FALSE,D01,Level 4
53357,Customer Support,Male,59,Consultant,03:05.6,6,High School,3,7150,47,46,13,1,75,14,29,2,1.6,FALSE,D03,Level 1
53358,Engineering,Female,45,Analyst,03:05.6,0,Master,2,4800,45,31,0,11,75,11,64,1,2.14,FALSE,D04,Level 1
53359,Marketing,Female,38,Consultant,03:05.6,8,Bachelor,2,6600,36,0,28,7,25,4,70,2,2.22,FALSE,D07,Level 1
53360,Legal,Other,29,Consultant,03:05.6,3,Master,4,7700,30,7,17,2,25,18,85,0,2.87,FALSE,#N/A,Level 1
53361,Engineering,Female,35,Consultant,03:05.6,7,Bachelor,4,7700,51,5,18,0,75,18,89,1,4.72,FALSE,D04,Level 1
53362,IT,Male,26,Analyst,03:05.6,3,PhD,4,5600,52,4,8,4,75,2,69,1,1.33,FALSE,D01,Level 1
53363,Legal,Female,40,Consultant,03:05.6,4,High School,4,7700,31,35,6,4,100,19,1,1,4.08,FALSE,#N/A,Level 1
53364,Engineering,Female,40,Specialist,03:05.6,9,Bachelor,2,5400,36,14,18,13,50,13,61,0,4.87,FALSE,D04,Level 4
53365,Sales,Male,36,Specialist,03:05.6,3,High School,2,5400,38,33,5,2,100,14,85,2,2.19,FALSE,D08,Level 4
53366,IT,Female,50,Manager,03:05.6,3,Bachelor,3,7800,48,41,13,11,25,19,11,2,4.99,FALSE,D01,Level 4
53367,Finance,Female,57,Technician,03:05.6,4,Bachelor,3,4550,47,3,18,6,25,4,67,2,2.87,FALSE,D02,Level 4
53368,Operations,Male,29,Analyst,03:05.6,3,High School,1,4400,32,32,24,4,25,1,49,1,2.76,FALSE,D09,Level 1
53369,Legal,Female,28,Analyst,03:05.6,9,Bachelor,2,4800,32,4,3,13,0,9,85,2,4.92,FALSE,#N/A,Level 1
53370,IT,Male,41,Specialist,03:05.6,0,High School,3,5850,48,27,3,9,100,2,4,1,1.76,FALSE,D01,Level 4
53371,Finance,Female,23,Technician,03:05.6,7,PhD,3,4550,57,19,21,13,25,5,56,0,4.92,FALSE,D02,Level 4
53372,Finance,Female,22,Specialist,03:05.6,0,Bachelor,1,4950,42,0,18,11,0,17,88,0,2.61,FALSE,D02,Level 4
53373,Customer Support,Male,26,Analyst,03:05.6,3,Master,1,4400,36,6,26,2,100,18,12,0,4.17,FALSE,D03,Level 1
53374,Marketing,Female,48,Technician,03:05.6,4,High School,2,4200,48,46,19,1,100,3,23,2,2.13,FALSE,D07,Level 4
53375,Operations,Male,59,Consultant,03:05.6,8,Master,5,8250,45,27,4,10,75,15,29,1,2.43,TRUE,D09,Level 1
53376,Sales,Female,34,Analyst,03:05.6,4,High School,5,6000,52,32,7,9,25,16,2,0,1.39,FALSE,D08,Level 1
53377,Legal,Female,41,Consultant,03:05.6,2,Master,1,6050,42,28,22,12,100,8,81,1,2.26,FALSE,#N/A,Level 1
53378,Engineering,Female,35,Analyst,03:05.6,1,Master,3,5200,30,15,27,8,75,8,44,2,2.84,FALSE,D04,Level 1
53379,Finance,Female,22,Engineer,03:05.6,7,Master,4,8400,43,2,20,2,0,19,31,2,4,TRUE,D02,Level 1
53380,Sales,Male,37,Technician,03:05.6,1,Bachelor,3,4550,48,16,11,4,100,12,41,1,3.63,FALSE,D08,Level 4
53381,Finance,Female,57,Analyst,03:05.6,8,High School,1,4400,37,17,6,3,100,6,73,1,3.93,FALSE,D02,Level 1
53382,IT,Male,52,Consultant,03:05.6,6,Master,5,8250,50,17,3,10,50,19,2,2,3.72,FALSE,D01,Level 1
53383,Engineering,Female,51,Engineer,03:05.6,5,High School,3,7800,38,40,19,10,0,3,96,0,1.71,FALSE,D04,Level 1
53384,Legal,Female,28,Engineer,03:05.6,6,PhD,2,7200,42,3,6,0,25,14,11,1,3.17,FALSE,#N/A,Level 1
53385,Operations,Female,45,Technician,03:05.6,1,High School,5,5250,31,35,28,2,25,18,55,0,1.12,FALSE,D09,Level 4
53386,IT,Female,38,Consultant,03:05.6,5,High School,4,7700,40,47,6,14,100,12,27,1,3.64,FALSE,D01,Level 1
53387,Customer Support,Male,26,Specialist,03:05.6,1,Bachelor,2,5400,36,46,9,10,0,12,34,0,1.48,FALSE,D03,Level 4
53388,Sales,Male,55,Engineer,03:05.6,3,Bachelor,5,9000,50,17,21,10,0,3,63,1,1.55,FALSE,D08,Level 1
53389,Sales,Female,50,Analyst,03:05.6,5,Bachelor,5,6000,54,23,23,11,0,6,8,1,2.19,FALSE,D08,Level 1
53390,Finance,Female,34,Technician,03:05.6,1,High School,1,3850,45,42,14,0,100,11,96,1,2.86,FALSE,D02,Level 4
53391,Marketing,Female,24,Technician,03:05.6,8,Bachelor,2,4200,58,48,25,13,50,12,1,0,4.97,FALSE,D07,Level 4
53392,Operations,Other,44,Manager,03:05.6,8,High School,3,7800,41,6,24,2,0,1,64,0,3.21,FALSE,D09,Level 4
53393,Marketing,Male,41,Specialist,03:05.6,6,Bachelor,2,5400,37,35,21,13,50,17,43,0,4.09,TRUE,D07,Level 4
53394,Legal,Female,43,Developer,03:05.6,8,Bachelor,4,7000,32,4,3,1,75,4,20,1,2.32,FALSE,#N/A,Level 1
53395,HR,Male,29,Specialist,03:05.6,6,Bachelor,4,6300,44,35,5,10,25,14,40,0,2.04,TRUE,D05,Level 4
53396,Sales,Male,34,Developer,03:05.6,7,Bachelor,3,6500,44,32,18,4,100,4,7,1,2.71,FALSE,D08,Level 1
53397,Engineering,Female,37,Developer,03:05.6,3,Master,5,7500,56,38,29,3,100,9,71,1,1.62,FALSE,D04,Level 1
